正韻卷番	韻目	IPA	正韻小韻分隔	正韻字頭	正韻反切	ytenx小韻番	正韻牋字頭(ytenx)	正韻牋反切(ytenx)
12	效	bǎw	○	暴	蒲報切	1627	暴	蒲報切
12	效	sǎw	○	噪	先到切	1628	噪	先到切
12	效	tshǎw	○	操	七到切	1629	操	七到切
12	效	tsǎw	○	竈	則到切	1630	竈	則到切
12	效	dzǎw	○	漕	在到切	1631	漕	在到切
12	效	tǎw	○	到	都導切	1632	到	都導切
12	效	dǎw	○	導	杜到切	1633	導	杜到切
12	效	lǎw	○	勞	郎到切	1634	勞	郎到切
12	效	nǎw	○	臑	奴報切	1635	臑	奴報切
12	箇	kɔ̌	十　四　箇¶¶	箇	古荷切	1636	箇	古荷切
12	箇	kwɔ̌	○	過	古臥切	1637	過	古臥切
12	箇	khɔ̌	○	軻	口个切	1638	軻	口个切
12	箇	khwɔ̌	○	課	苦臥切	1639	課	苦臥切
12	箇	ɦwɔ̌		賀	胡臥切	1640	賀	胡臥切
12	箇	ɦɔ̌	○	荷	胡箇切	1641	荷	胡箇切
12	箇	ŋɔ̌	○	餓	五箇切	1642	餓	五箇切
12	箇	lɔ̌	○	邏	郎佐切	1643	邏	郎佐切
12	箇	sɔ̌	○	些	蘓箇切	1644	些	蘇箇切
12	箇	tsɔ̌	○	左	子賀切	1645	左	子賀切
12	箇	dwɔ̌	○	惰	杜臥切	1646	惰	杜臥切
12	箇	nɔ̌	○	奈	乃个切	1647	奈	乃个切
12	箇	tɔ̌	○	癉	丁佐切	1648	癉	丁佐切
12	箇	pwɔ̌	○	播	補過切	1649	播	補過切
12	箇	phwɔ̌	○	破	普過切	1650	破	普過切
12	箇	mwɔ̌	○	磨	莫臥切	1651	磨	莫臥切
12	箇	dzwɔ̌	○	剉	才臥切	1652	剉	才臥切
12	箇	dzwɔ̌	○	坐	徂臥切	1653	坐	徂臥切
12	箇	ʔwɔ̌	○	涴	烏臥切	1654	涴	烏臥切
12	箇	hwɔ̌	○	貨	呼臥切	1655	貨	呼臥切
12	箇	thwɔ̌	○	唾	吐臥切	1656	唾	吐臥切
12	箇	fvwɔ̌	○	縛	符臥切	1657	縛	符臥切
12	箇	hɔ̌	○	呵	呼个切	1658	呵	呼个切
13	禡	mǎ	¶十五禡¶¶	禡	莫駕切	1659	禡	莫駕切
13	禡	mǎ	○	伯	NA	1659	伯	NA
13	禡	phǎ	○	怕	普駕切	1660	怕	普駕切
13	禡	pǎ	○	霸	必駕切	1661	霸	必駕切
13	禡	ʂǎ	○	嗄	所嫁切	1662	嗄	所嫁切
13	禡	tʂǎ	○	詐	側駕切	1663	詐	側駕切
13	禡	ɖʐǎ	○	乍	助駕切	1664	乍	助駕切
13	禡	tʂhǎ	○	咤	丑亞切	1665	咤	丑亞切
13	禡	tʂhǎ	○	差	NA	1665	差	NA
13	禡	ɦiǎ	○	暇	胡駕切	1666	暇	胡駕切
13	禡	hiǎ	○	罅	虛訝切	1667	罅	虛訝切
13	禡	hiǎ	○	嚇	NA	1667	嚇	NA
13	禡	khiǎ	○	髂	格架切	1668	髂	枯駕切
13	禡	kiǎ	○	駕	居亞切	1669	駕	居亞切
13	禡	bǎ	○	罷	皮罵切	1670	罷	皮罵切
13	禡	ʔiǎ	○	亞	衣架切	1671	亞	衣架切
13	禡	(ŋ)jiǎ	○	訝	五駕切	1672	訝	五駕切
13	禡	ɦwǎ	○	畫	胡挂切	1673	畫	胡挂切
13	禡	hwǎ	○	化	呼霸切	1674	化	呼霸切
13	禡	khwǎ	○	跨	苦化切	1675	跨	苦化切
13	禡	kwǎ	○	卦	古畫切	1676	卦	古畫切
13	禡	ŋwǎ		𡧗	五㕦切	1677	𡧗	五㕦切
13	蔗	tʃiɛ̌	十六蔗¶¶	蔗	之夜切	1678	蔗	之夜切
13	蔗	siɛ̌	○	瀉	司夜切	1679	瀉	司夜切
13	蔗	tsiɛ̌	○	借	子夜切	1680	借	子夜切
13	蔗	sziɛ̌	○	謝	詞夜切	1681	謝	詞夜切
13	蔗	ʃiɛ̌	○	舍	式夜切	1682	舍	式夜切
13	蔗	ʃʒiɛ̌	○	射	神夜切	1683	射	神夜切
13	蔗	jiɛ̌	○	夜	寅射切	1684	夜	寅射切
13	蔗	tshiɛ̌		䞣	遷謝切	1685	䞣	遷謝切
13	漾	jiɑ̌ŋ	十七漾¶¶	漾	餘亮切	1686	漾	餘亮切
13	漾	fɑ̌ŋ	○	訪	敷亮切	1687	訪	敷亮切
13	漾	vɑ̌ŋ	○	妄	巫放切	1688	妄	巫放切
13	漾	siɑ̌ŋ	○	相	息亮切	1689	相	息亮切
13	漾	ʃʒiɑ̌ŋ	○	尚	時亮切	1690	尚	時亮切
13	漾	ʃiɑ̌ŋ	○	餉	式亮切	1691	餉	式亮切
13	漾	tʃhiɑ̌ŋ	○	唱	尺亮切	1692	唱	尺亮切
13	漾	tʃiɑ̌ŋ	○	障	知亮切	1693	障	知亮切
13	漾	tsiɑ̌ŋ	○	將	子亮切	1694	將	子亮切
13	漾	tʂɑ̌ŋ	○	壯	側况切	1695	壯	側況切
13	漾	gwɑ̌ŋ	○	狂	渠放切	1696	狂	渠放切
13	漾	tshiɑ̌ŋ	○	蹡	七亮切	1697	蹡	七亮切
13	漾	ɖʐɑ̌ŋ	○	狀	助浪切	1698	狀	助浪切
13	漾	dziɑ̌ŋ	○	匠	疾亮切	1699	匠	疾亮切
13	漾	ʒiɑ̌ŋ	○	讓	而亮切	1700	讓	而亮切
13	漾	tʂhɑ̌ŋ	○	創	楚浪切	1701	創	楚浪切
13	漾	dʒiɑ̌ŋ	○	仗	直亮切	1702	仗	直亮切
13	漾	liɑ̌ŋ	○	諒	力仗切	1703	諒	力仗切
13	漾	hiɑ̌ŋ	○	向	許亮切	1704	向	許亮切
13	漾	giɑ̌ŋ	○	强	其亮切	1705	強	其亮切
13	漾	ʔiɑ̌ŋ	○	怏	於亮切	1706	怏	於亮切
13	漾	ŋiɑ̌ŋ	○	仰	魚向切	1707	仰	魚向切
13	漾	wɑ̌ŋ	○	王	于放切	1708	王	于放切
13	漾	hwɑ̌ŋ	○	況	虛放切	1709	況	虛放切
13	漾	kwɑ̌ŋ	○	誑	古況切	1710	誑	古況切
13	漾	dɑ̌ŋ	○	宕	徒浪切	1711	宕	徒浪切
13	漾	thɑ̌ŋ	○	儻	他浪切	1712	儻	他浪切
13	漾	tɑ̌ŋ	○	當	丁浪切	1713	當	丁浪切
13	漾	lɑ̌ŋ	○	浪	郎宕切	1714	浪	郎宕切
13	漾	bɑ̌ŋ	○	傍	蒲浪切	1715	傍	蒲浪切
13	漾	sɑ̌ŋ	○	喪	蘇浪切	1716	喪	蘇浪切
13	漾	dzɑ̌ŋ	○	藏	才浪切	1717	藏	才浪切
13	漾	tsɑ̌ŋ	○	葬	則浪切	1718	葬	則浪切
13	漾	ɦɑ̌ŋ	○	吭	下浪切	1719	吭	下浪切
13	漾	khɑ̌ŋ	○	亢	口浪切	1720	亢	口浪切
13	漾	ʔɑ̌ŋ	○	盎	於浪切	1721	盎	於浪切
13	漾	ŋɑ̌ŋ	○	枊	魚浪切	1722	枊	魚浪切
13	漾	khwɑ̌ŋ	○	曠	若謗切	1723	曠	苦謗切
13	漾	pɑ̌ŋ	○	謗	補曠切	1724	謗	補曠切
13	漾	kwɑ̌ŋ	○	廣	古曠切	1725	廣	古曠切
13	漾	phɑ̌ŋ	○	滂	普浪切	1726	滂	普浪切
13	漾	nɑ̌ŋ	○	儾	奴浪切	1727	儾	奴浪切
13	漾	mɑ̌ŋ	○	漭	莫浪切	1728	漭	莫浪切
13	漾	kiɑ̌ŋ	○	絳	古巷切	1729	絳	古巷切
13	漾	ɦiɑ̌ŋ	○	巷	胡降切	1730	巷	胡降切
13	漾	tʂhɑ̌ŋ	○	堫	楚降切	1731	堫	楚降切
13	漾	tʂɑ̌ŋ	○	撞	陟降切	1732	撞	陟降切
13	漾	ɖʐɑ̌ŋ	○	漴	士降切	1733	漴	士降切
13	漾	ʂɑ̌ŋ	○	淙	色降切	1734	淙	色降切
13	漾	phɑ̌ŋ	○	肨	匹絳切	1735	肨	匹絳切
13	漾	tʂhɑ̌ŋ	○	䚎	丑降切	1736	䚎	丑降切
13	敬	kǐŋ	十八敬¶¶	敬	居慶切	1737	敬	居慶切
13	敬	kǐŋ	○	勁	居正切	1738	勁	居正切
13	敬	kǐŋ	○	徑	吉定切	1739	徑	吉定切
13	敬	ʔǐŋ	○	映	於命切	1740	映	於命切
13	敬	gǐŋ	○	競	具映切	1741	競	其映切
13	敬	ʂə̌ŋ	○	生	所敬切	1742	生	所敬切
13	敬	khǐŋ	○	慶	丘正切	1743	慶	丘正切
13	敬	kə̌ŋ	○	更	居孟切	1744	更	居孟切
13	敬	ɦiə̌ŋ	○	行	胡孟切	1745	行	胡孟切
13	敬	ɦwə̌ŋ	○	橫	戸孟切	1746	橫	戶孟切
13	敬	pə̌ŋ	○	榜	比孟切	1747	榜	比孟切
13	敬	pə̌ŋ	○	跰	NA	1747	跰	NA
13	敬	mə̌ŋ	○	孟	莫更切	1748	孟	莫更切
13	敬	pǐŋ	○	柄	陂病切	1749	柄	陂病切
13	敬	bǐŋ	○	病	皮命切	1750	病	皮命切
13	敬	mǐŋ	○	命	眉病切	1751	命	眉病切
13	敬	ŋǐŋ	○	迎	魚慶切	1752	迎	魚慶切
13	敬	jyuə̌ŋ	○	詠	爲命切	1753	詠	爲命切
13	敬	jyuə̌ŋ	○	泳	NA	1753	泳	NA
13	敬	hyuə̌ŋ	○	夐	呼正切	1754	𡕷	呼正切
13	敬	tʂə̌ŋ	○	諍	側逬切	1755	諍	側迸切
13	敬	ŋə̌ŋ	○	硬	魚孟切	1756	硬	魚孟切
13	敬	tʂhə̌ŋ	○	瞠	敇諍切	1757	瞠	敕諍切
13	敬	phǐŋ	○	聘	匹正切	1758	聘	匹正切
13	敬	sǐŋ	○	性	息正切	1759	性	息正切
13	敬	tshǐŋ	○	倩	七正切	1760	倩	七正切
13	敬	dzǐŋ	○	淨	疾正切	1761	淨	疾正切
13	敬	ʃǐŋ	○	聖	式正切	1762	聖	式正切
13	敬	ʃʒǐŋ	○	盛	時正切	1763	盛	時正切
13	敬	tʃhǐŋ	○	稱	丑正切	1764	稱	丑正切
13	敬	dʒǐŋ	○	鄭	直正切	ytenx_digitalization_error_1764_1765	鄭	直正切
13	敬	tʃǐŋ	○	正	之盛切	1765	正	之盛切
13	敬	lǐŋ	○	令	力正切	1766	令	力正切
13	敬	lǐŋ	○	零	NA	1766	零	NA
13	敬	ʔyuə̌ŋ	○	瑩	縈定切	1767	瑩	縈定切
13	敬	ɖʐə̌ŋ	○	鋥	除更切	1768	鋥	除更切
13	敬	tǐŋ	○	釘	丁定切	1769	釘	丁定切
13	敬	thǐŋ	○	聽	他定切	1770	聽	他定切
13	敬	dǐŋ	○	定	徒逕切	1771	定	徒逕切
13	敬	nǐŋ	○	甯	乃定切	1772	甯	乃定切
13	敬	tsǐŋ	○	甑	子孕切	1773	甑	子孕切
13	敬	jǐŋ	○	孕	以證切	1774	孕	以證切
13	敬	ɦǐŋ	○	脛	形定切	1775	脛	形定切
13	敬	hǐŋ	○	興	許應切	1776	興	許應切
13	敬	ʔǐŋ	○	應	於證切	1777	應	於證切
13	敬	tə̌ŋ	○	嶝	丁鄧切	1778	嶝	丁鄧切
13	敬	də̌ŋ	○	鄧	唐亙切	1779	鄧	唐亙切
13	敬	pə̌ŋ	○	堋	逋鄧切	1780	堋	逋鄧切
13	敬	dzə̌ŋ	○	贈	昨亙切	1781	贈	昨亙切
13	敬	kə̌ŋ	○	亙	居鄧切	1782	亙	居鄧切
13	敬	lə̌ŋ	○	稜	魯鄧切	1783	稜	魯鄧切
13	敬	tshə̌ŋ	○	蹭	七鄧切	1784	蹭	七鄧切
13	敬	ʒǐŋ	○	認	而證切	1785	認	而證切
13	敬	thə̌ŋ	○	𤃶	台鄧切	1786	𤃶	台鄧切
13	宥	jiǒw	十九宥¶¶	宥	爰救切	1787	宥	爰救切
13	宥	jiǒw	○	祐	NA	1787	祐	NA
13	宥	hiǒw	○	齅	許救切	1788	齅	許救切
13	宥	hiǒw	○	臭	NA	1788	臭	NA
13	宥	khiǒw	○	糗	兵救切	1788_no_siewx_ghiunh_separator	糗	丘救切
13	宥	kiǒw	○	救	居又切	1789	救	居又切
13	宥	giǒw	○	舊	巨又切	1790	舊	巨又切
13	宥	fǒw	○	副	敷救切	1791	副	敷救切
13	宥	fvǒw	○	復	扶富切	1792	復	扶富切
13	宥	siǒw	○	秀	息救切	1793	秀	息救切
13	宥	tsiǒw	○	僦	卽就切	1794	僦	即就切
13	宥	sziǒw	○	岫	似救切	1795	岫	似救切
13	宥	dziǒw	○	就	疾僦切	1796	就	疾僦切
13	宥	ʃiǒw	○	狩	舒救切	1797	狩	舒救切
13	宥	tʃhiǒw	○	臭	尺救切	1798	臭	尺救切
13	宥	tʃiǒw	○	祝	職救切	1799	祝	職救切
13	宥	tʃiǒw	○	晝	NA	1799	晝	NA
13	宥	ʃʒiǒw	○	授	承呪切	1800	授	承呪切
13	宥	ʒiǒw	○	輮	如又切	1801	輮	如又切
13	宥	fǒw	○	不	俯救切	1802	不	俯救切
13	宥	ʂǒw	○	瘦	所救切	1803	瘦	所救切
13	宥	tʂhǒw	○	簉	初救切	1804	簉	初救切
13	宥	tʂǒw	○	縐	側救切	1805	縐	側救切
13	宥	ɖʐǒw	○	驟	鉏救切	1806	驟	鉏救切
13	宥	dʒiǒw	○	胄	直又切	1807	胄	直又切
13	宥	dʒiǒw	○	伷	NA	1807	伷	NA
13	宥	dʒiǒw	○	冑	NA	1807	冑	NA
13	宥	liǒw	○	溜	力救切	1808	溜	力救切
13	宥	niǒw	○	狃	女救切	1809	狃	女救切
13	宥	ɦǒw	○	候	胡茂切	1810	候	胡茂切
13	宥	hǒw	○	吼	許候切	1811	吼	許候切
13	宥	khǒw	○	寇	丘候切	1812	寇	丘候切
13	宥	ʔǒw	○	漚	於候切	1813	漚	於候切
13	宥	mǒw	○	戊	莫候切	1814	戊	莫候切
13	宥	sǒw	○	漱	先奏切	1815	漱	先奏切
13	宥	tshǒw	○	湊	千候切	1816	湊	千候切
13	宥	tsǒw	○	奏	則候切	1817	奏	則候切
13	宥	tǒw	○	鬬	丁候切	1818	鬬	丁候切
13	宥	thǒw	○	透	他候切	1819	透	他候切
13	宥	dǒw	○	豆	大透切	1820	豆	大透切
13	宥	lǒw	○	漏	郎豆切	1821	漏	郎豆切
13	宥	nǒw	○	耨	乃豆切	1822	耨	乃豆切
13	宥	ŋǒw	○	偶	五豆切	1823	偶	五豆切
13	宥	kǒw	○	冓	居候切	1824	冓	居候切
13	宥	ʔiǒw	○	幼	伊謬切	1825	幼	伊謬切
13	宥	miǒw	○	謬	靡幼切	1826	謬	靡幼切
13	沁	tshǐm	二十沁¶¶	沁	七鴆切	1827	沁	七鴆切
13	沁	tsǐm	○	浸	子鴆切	1828	浸	子鴆切
13	沁	tʃǐm	○	枕	職任切	1829	枕	職任切
13	沁	ʃʒǐm	○	甚	時鴆切	1830	甚	時鴆切
13	沁	ʒǐm	○	任	汝鴆切	1831	任	汝鴆切
13	沁	ʂə̌m	○	滲	所禁切	1832	滲	所禁切
13	沁	tʂhə̌m	○	讖	楚禁切	1833	讖	楚禁切
13	沁	tʂə̌m	○	譖	側禁切	1834	譖	側禁切
13	沁	tʃhǐm	○	闖	丑禁切	1835	闖	丑禁切
13	沁	lǐm	○	臨	力禁切	1836	臨	力禁切
13	沁	gǐm	○	紟	巨禁切	1837	紟	巨禁切
13	沁	dʒǐm	○	鴆	眞禁切	1838	鴆	直禁切
13	沁	nǐm	○	賃	女禁切	1839	賃	女禁切
13	沁	kǐm	○	禁	居廕切	1840	禁	居廕切
13	沁	ʔǐm	○	䕃	於禁切	1841	蔭	於禁切
13	沁	ʃǐm	○	深	式禁切	1842	深	式禁切
13	沁	ŋǐm	○	吟	宜禁切	1843	吟	宜禁切
13	勘	khǎm	二十　一勘¶¶	勘	苦紺切	1844	勘	苦紺切
13	勘	kǎm	○	紺	古暗切	1845	紺	古暗切
13	勘	ɦǎm	○	憾	胡紺切	1846	憾	胡紺切
13	勘	ʔǎm	○	暗	烏紺切	1846_no_siewx_ghiunh_separator	暗	烏紺切
13	勘	tshǎm	○	參	七紺切	1847	參	七紺切
13	勘	thǎm	○	探	他紺切	1848	探	他紺切
13	勘	khǎm	○	闞	苦濫切	1849	闞	苦濫切
13	勘	dzǎm	○	暫	昨濫切	1850	暫	昨濫切
13	勘	dzǎm	○	儳	NA	1850	儳	NA
13	勘	sǎm	○	三	息暫切	1851	三	息暫切
13	勘	tǎm	○	擔	都濫切	1852	擔	都濫切
13	勘	dǎm	○	淡	徒濫切	1853	淡	徒濫切
13	勘	thǎm	○	賧	吐濫切	1854	賧	吐濫切
13	勘	lǎm	○	濫	盧瞰切	1855	濫	盧瞰切
13	勘	ɦiǎm	○	陷	乎韽切	1856	陷	乎韽切
13	勘	ʔiǎm	○	韽	於陷切	1857	韽	於陷切
13	勘	tʂǎm	○	蘸	莊陷切	1858	蘸	莊陷切
13	勘	ɖʐǎm	○	湛	丈陷切	1859	湛	丈陷切
13	勘	kiǎm	○	鑑	古陷切	1860	鑑	古陷切
13	勘	ɦiǎm	○	檻	胡監切	1861	檻	胡監切
13	勘	ɖʐǎm	○	讒	士監切	1862	讒	士監切
13	勘	ʂǎm		摲	所鑑切	1863	摲	所鑑切
13	勘	fvǎm	○	梵	扶泛切	1864	梵	扶泛切
13	豔	jiɛ̌m	二十二豔¶¶	豔	以贍切	1865	豔	以贍切
13	豔	jiɛ̌m	○	鹽	NA	1865	鹽	NA
13	豔	jiɛ̌m	○	炎	NA	1865	炎	NA
13	豔	ʔiɛ̌m	○	厭	於豔切	1866	厭	於豔切
13	豔	piɛ̌m	○	窆	陂驗切	1867	窆	波驗切
13	豔	tshiɛ̌m	○	塹	七豔切	1868	塹	七豔切
13	豔	ʃiɛ̌m	○	苫	舒贍切	1869	苫	舒贍切
13	豔	tʃhiɛ̌m	○	襜	冒豔切	1870	襜	昌豔切
13	豔	tʃiɛ̌m	○	占	章豔切	1871	占	章豔切
13	豔	ʒiɛ̌m	○	染	而豔切	1872	染	而豔切
13	豔	liɛ̌m	○	斂	力驗切	1873	斂	力驗切
13	豔	thiɛ̌m	○	㮇	他念切	1874	㮇	他念切
13	豔	tiɛ̌m	○	店	都念切	1875	店	都念切
13	豔	niɛ̌m	○	念	奴玷切	1876	念	奴玷切
13	豔	khiɛ̌m	○	歉	詰念切	1877	歉	詰念切
13	豔	tsiɛ̌m	○	僭	子念切	1878	僭	子念切
13	豔	ŋiɛ̌m	○	釅	魚欠切	1879	釅	魚欠切
13	豔	niɛ̌m	○	黏	尼欠切	1880	黏	尼欠切
13	豔	hiɛ̌m	○	脅	虚欠切	1881	脅	虛欠切
13	豔	khiɛ̌m	○	欠	去劒切	1882	欠	去劍切
13	豔	kiɛ̌m	○	劒	居欠切	1883	劍	居欠切
14	屋	ʔuk	入聲¶¶¶一屋¶¶	屋	烏谷切	1884	屋	烏谷切
14	屋	kuk	○	穀	古祿切	1885	穀	古祿切
14	屋	khuk	○	酷	枯沃切	1886	酷	枯沃切
14	屋	huk	○	熇	呼木切	1887	熇	呼木切
14	屋	ɦȕk	○	縠	胡谷切	1888	縠	胡谷切
14	屋	puk	○	卜	博木切	1889	卜	博木切
14	屋	phuk	○	撲	普卜切	1890	撲	普卜切
14	屋	bȕk	○	僕	步木切	1891	僕	步木切
14	屋	mȕk	○	木	莫卜切	1892	木	莫卜切
14	屋	suk	○	速	蘇谷切	1893	速	蘇谷切
14	屋	syuk	○	夙	蘇玉切	1894	夙	蘇玉切
14	屋	tshuk	○	蔟	千木切	1895	蔟	千木切
14	屋	dzȕk	○	族	昨木切	1896	族	昨木切
14	屋	thuk	○	禿	他谷切	1897	禿	他禿切
14	屋	dȕk	○	牘	杜谷切	1898	牘	杜谷切
14	屋	lȕk	○	祿	盧谷切	1899	祿	盧谷切
14	屋	fuk	○	福	方六切	1900	福	方六切
14	屋	fvȕk	○	伏	房六切	1901	伏	房六切
14	屋	tsyuk	○	蹙	子六切	1902	蹙	子六切
14	屋	ʃyuk	○	叔	式竹切	1903	叔	式竹切
14	屋	tʃhyuk	○	柷	昌六切	1904	柷	昌六切
14	屋	hyuk	○	畜	許六切	1905	畜	許六切
14	屋	tʃyuk	○	祝	之六切	1906	祝	之六切
14	屋	kyuk	○	匊	居六切	1907	匊	居六切
14	屋	ʃʒyȕk	○	孰	神六切	1908	孰	神六切
14	屋	ʒyȕk	○	肉	而六切	1909	肉	而六切
14	屋	jyȕk	○	育	余六切	1910	育	余六切
14	屋	ʔyuk	○	郁	乙六切	1911	郁	乙六切
14	屋	ŋyȕk	○	玉	魚欲切	1912	玉	魚欲切
14	屋	ʂuk	○	縮	所六切	1913	縮	所六切
14	屋	dʒyȕk	○	逐	直六切	1914	逐	直六切
14	屋	nyȕk	○	朒	女六切	1915	朒	女六切
14	屋	khyuk	○	麴	丘六切	1916	麴	丘六切
14	屋	gyȕk	○	局	渠玉切	1917	局	渠玉切
14	屋	tsyuk	○	足	縱玉切	1918	足	縱玉切
14	屋	szyȕk	○	續	松玉切	1919	續	松玉切
14	屋	tuk	○	篤	都毒切	1920	篤	都毒切
14	質	tʃit	二質¶¶	質	職日切	1921	質	職日切
14	質	ʃit	○	失	式質切	1922	失	式質切
14	質	ʃʒȉt		實	同上切	1923	實	人室切
14	質	tʃhit	○	叱	尺栗切	1924	叱	尺栗切
14	質	ʒȉt	○	日	人質切	1925	日	人質切
14	質	ʂut	○	率	朔律切	1926	率	朔律切
14	質	sit	○	悉	息七切	1927	悉	息七切
14	質	tshit	○	七	戚悉切	1928	七	戚悉切
14	質	tsit	○	堲	子悉切	1929	堲	子悉切
14	質	dzȉt	○	疾	昨悉切	1930	疾	昨悉切
14	質	pit	○	必	壁吉切	1931	必	壁吉切
14	質	bȉt	○	弼	薄密切	1932	弼	薄密切
14	質	mȉt	○	密	覓筆切	1933	密	覓筆切
14	質	phit	○	匹	僻吉切	1934	匹	僻吉切
14	質	dʒȉt	○	秩	直質切	1935	秩	直質切
14	質	lȉt	○	栗	力質切	1936	栗	力質切
14	質	nȉt	○	暱	尼質切	1937	暱	尼質切
14	質	ŋȉt	○	仡	魚乞切	1938	仡	魚乞切
14	質	jȉt	○	逸	弋質切	1939	逸	弋質切
14	質	ʔit	○	一	益悉切	1940	一	益悉切
14	質	khit	○	乞	欺訖切	1941	乞	欺訖切
14	質	kit	○	吉	激質切	1942	吉	激質切
14	質	hit	○	肸	黑乙切	1943	肸	黑乙切
14	質	kyut	○	橘	厥筆切	1944	橘	厥筆切
14	質	tyut	○	祋	都律切	1945	祋	都律切
14	質	hyut	○	矞	休筆切	1946	矞	休筆切
14	質	ʃʒyȕt	○	術	食律切	1947	術	食律切
14	質	tʃhyut	○	出	尺律切	1948	出	尺律切
14	質	syut	○	恤	雪律切	1949	恤	雪律切
14	質	tshyut	○	焌	促律切	1950	焌	促律切
14	質	tsyut	○	卒	卽律切	1951	卒	即律切
14	質	dzyȕt	○	崒	昨律切	1952	崒	昨律切
14	質	tʃyut	○	窋	竹律切	1953	窋	竹律切
14	質	lyȕt	○	律	劣戌切	1954	律	劣戌切
14	質	jyȕt	○	聿	以律切	1955	聿	以律切
14	質	tʂət	○	櫛	側瑟切	1956	櫛	側瑟切
14	質	ʂət	○	瑟	色櫛切	1957	瑟	色櫛切
14	質	vȕt	○	勿	文拂切	1958	勿	文拂切
14	質	fut	○	拂	敷勿切	1959	拂	敷勿切
14	質	fvȕt		佛	符勿切	1960	佛	符勿切
14	質	hyut	○	欻	許勿切	1961	欻	許勿切
14	質	wȕt	○	䬑	王勿切	ytenx_digitalization_error_1961_1962	䬑	王勿切
14	質	khyut	○	屈	曲勿切	1962	屈	曲勿切
14	質	kyut	○	屈	九勿切	1963	屈	九勿切
14	質	gyȕt	○	倔	渠勿切	1964	倔	渠勿切
14	質	ʔyut	○	鬱	紆勿切	1965	鬱	紆勿切
14	質	mȕt	○	沒	莫勃切	1966	沒	莫勃切
14	質	bȕt	○	孛	蒲沒切	1967	孛	蒲沒切
14	質	put	○	不	逋沒切	1968	不	逋沒切
14	質	sut	○	窣	蘇骨切	1969	窣	蘇骨切
14	質	tshut	○	卒	蒼沒切	1970	卒	蒼沒切
14	質	tsut	○	卒	臧沒切	1971	卒	臧沒切
14	質	tut	○	咄	當沒切	1972	咄	當沒切
14	質	lȕt	○	硉	盧沒切	1973	硉	盧沒切
14	質	phut	○	朏	普沒切	1974	朏	普沒切
14	質	thut	○	突	吐納切	1975	突	吐訥切
14	質	nȕt	○	訥	奴骨切	1976	訥	奴骨切
14	質	ɦə̏t	○	覈	下沒切	1977	覈	下沒切
14	質	ɦȕt	○	鶻	胡骨切	1978	鶻	胡骨切
14	質	hut	○	忽	呼骨切	1979	忽	呼骨切
14	質	khut	○	窟	苦骨切	1980	窟	苦骨切
14	質	kut	○	骨	古忽切	1981	骨	古忽切
14	質	ŋȕt	○	兀	五忽切	1982	兀	五忽切
14	質	ŋȕt	○	屼	NA	1982	屹	NA
14	質	ʔut	○	媼	烏骨切	1983	媼	烏骨切
14	曷	ɦɔ̏t	三曷¶¶	曷	何葛切	1984	曷	何葛切
14	曷	hɔt	○	喝	許葛切	1985	喝	許葛切
14	曷	khɔt	○	渴	丘葛切	1986	渴	丘葛切
14	曷	kɔt		葛	居曷切	1987	葛	居曷切
14	曷	ʔɔt	○	遏	阿葛切	1988	遏	阿葛切
14	曷	mwɔ̏t	○	末	莫葛切	1989	末	莫葛切
14	曷	ɦwɔ̏t	○	活	户括切	1990	活	戶括切
14	曷	hwɔt	○	豁	呼括切	1991	豁	呼括切
14	曷	khwɔt	○	闊	苦括切	1992	闊	苦括切
14	曷	kwɔt	○	括	古活切	1993	括	古活切
14	曷	ʔwɔt	○	斡	烏活切	1994	斡	烏活切
14	曷	pwɔt	○	撥	北末切	1995	撥	北末切
14	曷	phwɔt	○	潑	普活切	1996	潑	普活切
14	曷	bwɔ̏t	○	跋	蒲撥切	1997	跋	蒲撥切
14	曷	tshwɔt	○	撮	倉括切	1998	撮	倉括切
14	曷	tswɔt	○	繓	子括切	1999	繓	子括切
14	曷	twɔt	○	掇	都括切	2000	掇	都括切
14	曷	thwɔt	○	脫	他括切	2001	脫	他括切
14	曷	dwɔ̏t	○	奪	徒活切	2002	奪	徒活切
14	曷	lwɔ̏t	○	捋	盧活切	2003	捋	盧活切
14	轄	ɦiȁt	四轄¶¶	轄	胡八切	2004	轄	胡八切
14	轄	(ŋ)jiȁt	○	蘖	牙八切	2005	蘖	牙八切
14	轄	sat	○	薩	桑轄切	2006	薩	桑轄切
14	轄	dzȁt	○	巀	才達切	2007	巀	才達切
14	轄	tat	○	笪	當拔切	2008	笪	當拔切
14	轄	dȁt	○	達	堂滑切	2009	達	堂滑切
14	轄	that	○	闥	他達切	2010	闥	他達切
14	轄	lȁt	○	剌	郎達切	2011	剌	郎達切
14	轄	nȁt	○	捺	乃八切	2012	捺	乃八切
14	轄	tshat	○	攃	七煞切	2013	攃	七煞切
14	轄	kiat	○	戛	訖黠切	2014	戛	訖黠切
14	轄	ʔiat	○	軋	乙黠切	2015	軋	乙黠切
14	轄	ɦwȁt	○	猾	户八切	2016	猾	戶八切
14	轄	pat	○	八	布拔切	2017	八	布拔切
14	轄	ʂat	○	殺	山戛切	2018	殺	山戛切
14	轄	tʂhat	○	察	初戛切	2019	察	初戛切
14	轄	tʂat	○	札	側八切	2020	札	側八切
14	轄	nwȁt	○	豽	女滑切	2021	豽	女滑切
